"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","HUR","TOT","PC_LF","M","2013-06",10.4,
"FRA","HUR","TOT","PC_LF","M","2013-07",10.3,
"FRA","HUR","TOT","PC_LF","M","2013-08",10.1,
"FRA","HUR","TOT","PC_LF","M","2013-09",10.2,
"FRA","HUR","TOT","PC_LF","M","2013-10",10.1,
"FRA","HUR","TOT","PC_LF","M","2013-11",10.2,
"FRA","HUR","TOT","PC_LF","M","2013-12",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-01",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-02",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-03",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-04",10.1,
"FRA","HUR","TOT","PC_LF","M","2014-05",10.1,
"FRA","HUR","TOT","PC_LF","M","2014-06",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-07",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-08",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-09",10.3,
"FRA","HUR","TOT","PC_LF","M","2014-10",10.4,
"FRA","HUR","TOT","PC_LF","M","2014-11",10.5,
"FRA","HUR","TOT","PC_LF","M","2014-12",10.5,
"FRA","HUR","TOT","PC_LF","M","2015-01",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-02",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-03",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-04",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-05",10.5,
"FRA","HUR","TOT","PC_LF","M","2015-06",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-07",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-08",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-09",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-10",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-11",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-12",10.2,
"FRA","HUR","TOT","PC_LF","M","2016-01",10.3,
"FRA","HUR","TOT","PC_LF","M","2016-02",10.4,
"FRA","HUR","TOT","PC_LF","M","2016-03",10.2,
"FRA","HUR","TOT","PC_LF","M","2016-04",10.1,
"FRA","HUR","TOT","PC_LF","M","2016-05",10,
"FRA","HUR","TOT","PC_LF","M","2016-06",9.9,
"FRA","HUR","TOT","PC_LF","M","2016-07",9.8,
"FRA","HUR","TOT","PC_LF","M","2016-08",9.9,
"FRA","HUR","TOT","PC_LF","M","2016-09",9.9,
"FRA","HUR","TOT","PC_LF","M","2016-10",10.1,
"FRA","HUR","TOT","PC_LF","M","2016-11",10.1,
"FRA","HUR","TOT","PC_LF","M","2016-12",10,
"FRA","HUR","TOT","PC_LF","M","2017-01",9.7,
"FRA","HUR","TOT","PC_LF","M","2017-02",9.6,
"FRA","HUR","TOT","PC_LF","M","2017-03",9.6,
"FRA","HUR","TOT","PC_LF","M","2017-04",9.5,
"FRA","HUR","TOT","PC_LF","M","2017-05",9.5,
"FRA","HUR","TOT","PC_LF","M","2017-06",9.5,
"FRA","HUR","TOT","PC_LF","M","2017-07",9.6,
"FRA","HUR","TOT","PC_LF","M","2017-08",9.5,
"FRA","HUR","TOT","PC_LF","M","2017-09",9.3,
"FRA","HUR","TOT","PC_LF","M","2017-10",9.1,
"FRA","HUR","TOT","PC_LF","M","2017-11",9,
"FRA","HUR","TOT","PC_LF","M","2017-12",9,
"FRA","HUR","TOT","PC_LF","M","2018-01",9.2,
"FRA","HUR","TOT","PC_LF","M","2018-02",9.3,
"FRA","HUR","TOT","PC_LF","M","2018-03",9.3,
"FRA","HUR","TOT","PC_LF","M","2018-04",9.2,
"FRA","HUR","TOT","PC_LF","M","2018-05",9.1,
"FRA","HUR","TOT","PC_LF","M","2018-06",9,
"FRA","HUR","TOT","PC_LF","M","2018-07",9,
"FRA","HUR","TOT","PC_LF","M","2018-08",8.9,
"FRA","HUR","TOT","PC_LF","M","2018-09",8.8,
"FRA","HUR","TOT","PC_LF","M","2018-10",8.8,
"FRA","HUR","TOT","PC_LF","M","2018-11",8.8,
"FRA","HUR","TOT","PC_LF","M","2018-12",8.8,
"FRA","HUR","TOT","PC_LF","M","2019-01",8.8,
"FRA","HUR","TOT","PC_LF","M","2019-02",8.7,
"FRA","HUR","TOT","PC_LF","M","2019-03",8.7,
"FRA","HUR","TOT","PC_LF","M","2019-04",8.5,
"FRA","HUR","TOT","PC_LF","M","2019-05",8.5,
"FRA","HUR","TOT","PC_LF","M","2019-06",8.5,
"FRA","HUR","TOT","PC_LF","M","2019-07",8.4,
"FRA","HUR","TOT","PC_LF","M","2019-08",8.3,
"FRA","HUR","TOT","PC_LF","M","2019-09",8.2,
"FRA","HUR","TOT","PC_LF","M","2019-10",8.2,
"FRA","HUR","TOT","PC_LF","M","2019-11",8.2,
"FRA","HUR","TOT","PC_LF","M","2019-12",8.2,
"FRA","HUR","TOT","PC_LF","M","2020-01",8.2,
"FRA","HUR","TOT","PC_LF","M","2020-02",7.8,
"FRA","HUR","TOT","PC_LF","M","2020-03",7.6,
"FRA","HUR","TOT","PC_LF","M","2020-04",7.6,
"FRA","HUR","TOT","PC_LF","M","2020-05",7,
"FRA","HUR","TOT","PC_LF","M","2020-06",7.4,
"FRA","HUR","TOT","PC_LF","M","2020-07",8.6,
"FRA","HUR","TOT","PC_LF","M","2020-08",9,
"FRA","HUR","TOT","PC_LF","M","2020-09",8.9,
"FRA","HUR","TOT","PC_LF","M","2020-10",8.3,
"FRA","HUR","TOT","PC_LF","M","2020-11",8.1,
"FRA","HUR","TOT","PC_LF","M","2020-12",7.9,
"FRA","HUR","TOT","PC_LF","M","2021-01",8,
"FRA","HUR","TOT","PC_LF","M","2021-02",8.2,
"FRA","HUR","TOT","PC_LF","M","2021-03",8.2,
"FRA","HUR","TOT","PC_LF","M","2021-04",8.2,
"FRA","HUR","TOT","PC_LF","M","2021-05",8,
"FRA","HUR","TOT","PC_LF","M","2021-06",7.9,
"FRA","HUR","TOT","PC_LF","M","2021-07",7.9,
"FRA","HUR","TOT","PC_LF","M","2021-08",7.8,
"FRA","HUR","TOT","PC_LF","M","2021-09",7.7,
"FRA","HUR","TOT","PC_LF","M","2021-10",7.5,
"FRA","HUR","TOT","PC_LF","M","2021-11",7.4,
"FRA","HUR","TOT","PC_LF","M","2021-12",7.4,
"FRA","HUR","TOT","PC_LF","M","2022-01",7.3,
"FRA","HUR","TOT","PC_LF","M","2022-02",7.3,
"FRA","HUR","TOT","PC_LF","M","2022-03",7.4,
"FRA","HUR","TOT","PC_LF","M","2022-04",7.5,
"FRA","HUR","TOT","PC_LF","M","2022-05",7.5,
"FRA","HUR","TOT","PC_LF","M","2022-06",7.5,
"FRA","HUR","TOT","PC_LF","M","2022-07",7.3,
"FRA","HUR","TOT","PC_LF","M","2022-08",7.2,
"FRA","HUR","TOT","PC_LF","M","2022-09",7.1,
"FRA","HUR","TOT","PC_LF","M","2022-10",7.2,
"FRA","HUR","TOT","PC_LF","M","2022-11",7.2,
"FRA","HUR","TOT","PC_LF","M","2022-12",7.2,
"FRA","HUR","TOT","PC_LF","M","2023-01",7.1,
"FRA","HUR","TOT","PC_LF","M","2023-02",7.1,
"FRA","HUR","TOT","PC_LF","M","2023-03",7,
"FRA","HUR","TOT","PC_LF","M","2023-04",7,
"FRA","HUR","TOT","PC_LF","M","2023-05",7,
"DEU","HUR","TOT","PC_LF","M","2005-01",10.7,
"DEU","HUR","TOT","PC_LF","M","2005-02",10.9,
"DEU","HUR","TOT","PC_LF","M","2005-03",10.9,
"DEU","HUR","TOT","PC_LF","M","2005-04",11.2,
"DEU","HUR","TOT","PC_LF","M","2005-05",11.2,
"DEU","HUR","TOT","PC_LF","M","2005-06",11.2,
"DEU","HUR","TOT","PC_LF","M","2005-07",11.2,
"DEU","HUR","TOT","PC_LF","M","2005-08",11.2,
"DEU","HUR","TOT","PC_LF","M","2005-09",11.1,
"DEU","HUR","TOT","PC_LF","M","2005-10",11,
"DEU","HUR","TOT","PC_LF","M","2005-11",10.9,
"DEU","HUR","TOT","PC_LF","M","2005-12",10.7,
"DEU","HUR","TOT","PC_LF","M","2006-01",10.6,
"DEU","HUR","TOT","PC_LF","M","2006-02",10.5,
"DEU","HUR","TOT","PC_LF","M","2006-03",10.5,
"DEU","HUR","TOT","PC_LF","M","2006-04",10.3,
"DEU","HUR","TOT","PC_LF","M","2006-05",10.2,
"DEU","HUR","TOT","PC_LF","M","2006-06",10.1,
"DEU","HUR","TOT","PC_LF","M","2006-07",10,
"DEU","HUR","TOT","PC_LF","M","2006-08",9.9,
"DEU","HUR","TOT","PC_LF","M","2006-09",9.8,
"DEU","HUR","TOT","PC_LF","M","2006-10",9.7,
"DEU","HUR","TOT","PC_LF","M","2006-11",9.6,
"DEU","HUR","TOT","PC_LF","M","2006-12",9.4,
"DEU","HUR","TOT","PC_LF","M","2007-01",9.2,
"DEU","HUR","TOT","PC_LF","M","2007-02",9.1,
"DEU","HUR","TOT","PC_LF","M","2007-03",8.9,
"DEU","HUR","TOT","PC_LF","M","2007-04",8.8,
"DEU","HUR","TOT","PC_LF","M","2007-05",8.6,
"DEU","HUR","TOT","PC_LF","M","2007-06",8.6,
"DEU","HUR","TOT","PC_LF","M","2007-07",8.5,
"DEU","HUR","TOT","PC_LF","M","2007-08",8.4,
"DEU","HUR","TOT","PC_LF","M","2007-09",8.4,
"DEU","HUR","TOT","PC_LF","M","2007-10",8.3,
"DEU","HUR","TOT","PC_LF","M","2007-11",8.2,
"DEU","HUR","TOT","PC_LF","M","2007-12",8.1,
"DEU","HUR","TOT","PC_LF","M","2008-01",8,
"DEU","HUR","TOT","PC_LF","M","2008-02",7.9,
"DEU","HUR","TOT","PC_LF","M","2008-03",7.8,
"DEU","HUR","TOT","PC_LF","M","2008-04",7.7,
"DEU","HUR","TOT","PC_LF","M","2008-05",7.6,
"DEU","HUR","TOT","PC_LF","M","2008-06",7.4,
"DEU","HUR","TOT","PC_LF","M","2008-07",7.3,
"DEU","HUR","TOT","PC_LF","M","2008-08",7.1,
"DEU","HUR","TOT","PC_LF","M","2008-09",7,
"DEU","HUR","TOT","PC_LF","M","2008-10",7,
"DEU","HUR","TOT","PC_LF","M","2008-11",7,
"DEU","HUR","TOT","PC_LF","M","2008-12",7,
"DEU","HUR","TOT","PC_LF","M","2009-01",7.1,
"DEU","HUR","TOT","PC_LF","M","2009-02",7.1,
"DEU","HUR","TOT","PC_LF","M","2009-03",7.2,
"DEU","HUR","TOT","PC_LF","M","2009-04",7.3,
"DEU","HUR","TOT","PC_LF","M","2009-05",7.3,
"DEU","HUR","TOT","PC_LF","M","2009-06",7.4,
"DEU","HUR","TOT","PC_LF","M","2009-07",7.4,
"DEU","HUR","TOT","PC_LF","M","2009-08",7.4,
"DEU","HUR","TOT","PC_LF","M","2009-09",7.3,
"DEU","HUR","TOT","PC_LF","M","2009-10",7.2,
"DEU","HUR","TOT","PC_LF","M","2009-11",7.1,
"DEU","HUR","TOT","PC_LF","M","2009-12",7.1,
"DEU","HUR","TOT","PC_LF","M","2010-01",7,
"DEU","HUR","TOT","PC_LF","M","2010-02",7,
"DEU","HUR","TOT","PC_LF","M","2010-03",6.9,
"DEU","HUR","TOT","PC_LF","M","2010-04",6.8,
"DEU","HUR","TOT","PC_LF","M","2010-05",6.7,
"DEU","HUR","TOT","PC_LF","M","2010-06",6.5,
"DEU","HUR","TOT","PC_LF","M","2010-07",6.4,
"DEU","HUR","TOT","PC_LF","M","2010-08",6.4,
"DEU","HUR","TOT","PC_LF","M","2010-09",6.3,
"DEU","HUR","TOT","PC_LF","M","2010-10",6.3,
"DEU","HUR","TOT","PC_LF","M","2010-11",6.2,
"DEU","HUR","TOT","PC_LF","M","2010-12",6.1,
"DEU","HUR","TOT","PC_LF","M","2011-01",6,
"DEU","HUR","TOT","PC_LF","M","2011-02",5.9,
"DEU","HUR","TOT","PC_LF","M","2011-03",5.7,
"DEU","HUR","TOT","PC_LF","M","2011-04",5.6,
"DEU","HUR","TOT","PC_LF","M","2011-05",5.6,
"DEU","HUR","TOT","PC_LF","M","2011-06",5.5,
"DEU","HUR","TOT","PC_LF","M","2011-07",5.5,
"DEU","HUR","TOT","PC_LF","M","2011-08",5.4,
"DEU","HUR","TOT","PC_LF","M","2011-09",5.4,
"DEU","HUR","TOT","PC_LF","M","2011-10",5.3,
"DEU","HUR","TOT","PC_LF","M","2011-11",5.2,
"DEU","HUR","TOT","PC_LF","M","2011-12",5.2,
"DEU","HUR","TOT","PC_LF","M","2012-01",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-02",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-03",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-04",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-05",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-06",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-07",5.1,
"DEU","HUR","TOT","PC_LF","M","2012-08",5,
"DEU","HUR","TOT","PC_LF","M","2012-09",5,
"DEU","HUR","TOT","PC_LF","M","2012-10",5,
"DEU","HUR","TOT","PC_LF","M","2012-11",5,
"DEU","HUR","TOT","PC_LF","M","2012-12",5,
"DEU","HUR","TOT","PC_LF","M","2013-01",5.1,
"DEU","HUR","TOT","PC_LF","M","2013-02",5.1,
"DEU","HUR","TOT","PC_LF","M","2013-03",5,
"DEU","HUR","TOT","PC_LF","M","2013-04",5,
"DEU","HUR","TOT","PC_LF","M","2013-05",5,
"DEU","HUR","TOT","PC_LF","M","2013-06",4.9,
"DEU","HUR","TOT","PC_LF","M","2013-07",4.9,
"DEU","HUR","TOT","PC_LF","M","2013-08",4.9,
"DEU","HUR","TOT","PC_LF","M","2013-09",4.9,
"DEU","HUR","TOT","PC_LF","M","2013-10",4.8,
"DEU","HUR","TOT","PC_LF","M","2013-11",4.8,
"DEU","HUR","TOT","PC_LF","M","2013-12",4.9,
"DEU","HUR","TOT","PC_LF","M","2014-01",4.8,
"DEU","HUR","TOT","PC_LF","M","2014-02",4.8,
"DEU","HUR","TOT","PC_LF","M","2014-03",4.8,
"DEU","HUR","TOT","PC_LF","M","2014-04",4.8,
"DEU","HUR","TOT","PC_LF","M","2014-05",4.7,
"DEU","HUR","TOT","PC_LF","M","2014-06",4.7,
"DEU","HUR","TOT","PC_LF","M","2014-07",4.7,
"DEU","HUR","TOT","PC_LF","M","2014-08",4.7,
"DEU","HUR","TOT","PC_LF","M","2014-09",4.7,
"DEU","HUR","TOT","PC_LF","M","2014-10",4.7,
"DEU","HUR","TOT","PC_LF","M","2014-11",4.6,
"DEU","HUR","TOT","PC_LF","M","2014-12",4.6,
"DEU","HUR","TOT","PC_LF","M","2015-01",4.5,
"DEU","HUR","TOT","PC_LF","M","2015-02",4.5,
"DEU","HUR","TOT","PC_LF","M","2015-03",4.5,
"DEU","HUR","TOT","PC_LF","M","2015-04",4.4,
"DEU","HUR","TOT","PC_LF","M","2015-05",4.4,
"DEU","HUR","TOT","PC_LF","M","2015-06",4.4,
"DEU","HUR","TOT","PC_LF","M","2015-07",4.3,
"DEU","HUR","TOT","PC_LF","M","2015-08",4.3,
"DEU","HUR","TOT","PC_LF","M","2015-09",4.3,
"DEU","HUR","TOT","PC_LF","M","2015-10",4.3,
"DEU","HUR","TOT","PC_LF","M","2015-11",4.2,
"DEU","HUR","TOT","PC_LF","M","2015-12",4.2,
"DEU","HUR","TOT","PC_LF","M","2016-01",4.2,
"DEU","HUR","TOT","PC_LF","M","2016-02",4.1,
"DEU","HUR","TOT","PC_LF","M","2016-03",4.1,
"DEU","HUR","TOT","PC_LF","M","2016-04",4,
"DEU","HUR","TOT","PC_LF","M","2016-05",4,
"DEU","HUR","TOT","PC_LF","M","2016-06",4,
"DEU","HUR","TOT","PC_LF","M","2016-07",3.9,
"DEU","HUR","TOT","PC_LF","M","2016-08",3.9,
"DEU","HUR","TOT","PC_LF","M","2016-09",3.8,
"DEU","HUR","TOT","PC_LF","M","2016-10",3.8,
"DEU","HUR","TOT","PC_LF","M","2016-11",3.7,
"DEU","HUR","TOT","PC_LF","M","2016-12",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-01",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-02",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-03",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-04",3.6,
"DEU","HUR","TOT","PC_LF","M","2017-05",3.6,
"DEU","HUR","TOT","PC_LF","M","2017-06",3.6,
"DEU","HUR","TOT","PC_LF","M","2017-07",3.5,
"DEU","HUR","TOT","PC_LF","M","2017-08",3.5,
"DEU","HUR","TOT","PC_LF","M","2017-09",3.5,
"DEU","HUR","TOT","PC_LF","M","2017-10",3.5,
"DEU","HUR","TOT","PC_LF","M","2017-11",3.4,
"DEU","HUR","TOT","PC_LF","M","2017-12",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-01",3.3,
"DEU","HUR","TOT","PC_LF","M","2018-02",3.3,
"DEU","HUR","TOT","PC_LF","M","2018-03",3.3,
"DEU","HUR","TOT","PC_LF","M","2018-04",3.3,
"DEU","HUR","TOT","PC_LF","M","2018-05",3.2,
"DEU","HUR","TOT","PC_LF","M","2018-06",3.2,
"DEU","HUR","TOT","PC_LF","M","2018-07",3.2,
"DEU","HUR","TOT","PC_LF","M","2018-08",3.2,
"DEU","HUR","TOT","PC_LF","M","2018-09",3.2,
"DEU","HUR","TOT","PC_LF","M","2018-10",3.1,
"DEU","HUR","TOT","PC_LF","M","2018-11",3.1,
"DEU","HUR","TOT","PC_LF","M","2018-12",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-01",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-02",3,
"DEU","HUR","TOT","PC_LF","M","2019-03",3,
"DEU","HUR","TOT","PC_LF","M","2019-04",3,
"DEU","HUR","TOT","PC_LF","M","2019-05",2.9,
"DEU","HUR","TOT","PC_LF","M","2019-06",2.9,
"DEU","HUR","TOT","PC_LF","M","2019-07",2.9,
"DEU","HUR","TOT","PC_LF","M","2019-08",2.9,
"DEU","HUR","TOT","PC_LF","M","2019-09",2.9,
"DEU","HUR","TOT","PC_LF","M","2019-10",3,
"DEU","HUR","TOT","PC_LF","M","2019-11",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-12",3.1,
"DEU","HUR","TOT","PC_LF","M","2020-01",3.2,
"DEU","HUR","TOT","PC_LF","M","2020-02",3.3,
"DEU","HUR","TOT","PC_LF","M","2020-03",3.4,
"DEU","HUR","TOT","PC_LF","M","2020-04",3.5,
"DEU","HUR","TOT","PC_LF","M","2020-05",3.6,
"DEU","HUR","TOT","PC_LF","M","2020-06",3.7,
"DEU","HUR","TOT","PC_LF","M","2020-07",3.8,
"DEU","HUR","TOT","PC_LF","M","2020-08",3.9,
"DEU","HUR","TOT","PC_LF","M","2020-09",3.9,
"DEU","HUR","TOT","PC_LF","M","2020-10",3.9,
"DEU","HUR","TOT","PC_LF","M","2020-11",3.9,
"DEU","HUR","TOT","PC_LF","M","2020-12",3.9,
"DEU","HUR","TOT","PC_LF","M","2021-01",3.9,
"DEU","HUR","TOT","PC_LF","M","2021-02",3.9,
"DEU","HUR","TOT","PC_LF","M","2021-03",3.9,
"DEU","HUR","TOT","PC_LF","M","2021-04",3.8,
"DEU","HUR","TOT","PC_LF","M","2021-05",3.7,
"DEU","HUR","TOT","PC_LF","M","2021-06",3.6,
"DEU","HUR","TOT","PC_LF","M","2021-07",3.5,
"DEU","HUR","TOT","PC_LF","M","2021-08",3.4,
"DEU","HUR","TOT","PC_LF","M","2021-09",3.4,
"DEU","HUR","TOT","PC_LF","M","2021-10",3.3,
"DEU","HUR","TOT","PC_LF","M","2021-11",3.3,
"DEU","HUR","TOT","PC_LF","M","2021-12",3.2,
"DEU","HUR","TOT","PC_LF","M","2022-01",3.1,
"DEU","HUR","TOT","PC_LF","M","2022-02",3.1,
"DEU","HUR","TOT","PC_LF","M","2022-03",3,
"DEU","HUR","TOT","PC_LF","M","2022-04",3,
"DEU","HUR","TOT","PC_LF","M","2022-05",3,
"DEU","HUR","TOT","PC_LF","M","2022-06",3,
"DEU","HUR","TOT","PC_LF","M","2022-07",3,
"DEU","HUR","TOT","PC_LF","M","2022-08",3.1,
"DEU","HUR","TOT","PC_LF","M","2022-09",3.1,
"DEU","HUR","TOT","PC_LF","M","2022-10",3.1,
"DEU","HUR","TOT","PC_LF","M","2022-11",3.1,
"DEU","HUR","TOT","PC_LF","M","2022-12",3,
"DEU","HUR","TOT","PC_LF","M","2023-01",3,
"DEU","HUR","TOT","PC_LF","M","2023-02",3,
"DEU","HUR","TOT","PC_LF","M","2023-03",3,
"DEU","HUR","TOT","PC_LF","M","2023-04",2.9,
"DEU","HUR","TOT","PC_LF","M","2023-05",2.9,
"GRC","HUR","TOT","PC_LF","M","2005-01",10.2,
"GRC","HUR","TOT","PC_LF","M","2005-02",9.8,
"GRC","HUR","TOT","PC_LF","M","2005-03",10.2,
"GRC","HUR","TOT","PC_LF","M","2005-04",9.9,
"GRC","HUR","TOT","PC_LF","M","2005-05",9.9,
"GRC","HUR","TOT","PC_LF","M","2005-06",10.2,
"GRC","HUR","TOT","PC_LF","M","2005-07",10.2,
"GRC","HUR","TOT","PC_LF","M","2005-08",10.2,
"GRC","HUR","TOT","PC_LF","M","2005-09",10.3,
"GRC","HUR","TOT","PC_LF","M","2005-10",10.1,
"GRC","HUR","TOT","PC_LF","M","2005-11",9.6,
"GRC","HUR","TOT","PC_LF","M","2005-12",9.7,
"GRC","HUR","TOT","PC_LF","M","2006-01",9.3,
"GRC","HUR","TOT","PC_LF","M","2006-02",9.5,
"GRC","HUR","TOT","PC_LF","M","2006-03",9.2,
"GRC","HUR","TOT","PC_LF","M","2006-04",9.1,
"GRC","HUR","TOT","PC_LF","M","2006-05",9.1,
"GRC","HUR","TOT","PC_LF","M","2006-06",9.1,
"GRC","HUR","TOT","PC_LF","M","2006-07",8.8,
"GRC","HUR","TOT","PC_LF","M","2006-08",8.8,
"GRC","HUR","TOT","PC_LF","M","2006-09",8.8,
"GRC","HUR","TOT","PC_LF","M","2006-10",8.5,
"GRC","HUR","TOT","PC_LF","M","2006-11",8.9,
"GRC","HUR","TOT","PC_LF","M","2006-12",9,
"GRC","HUR","TOT","PC_LF","M","2007-01",8.6,
"GRC","HUR","TOT","PC_LF","M","2007-02",8.8,
"GRC","HUR","TOT","PC_LF","M","2007-03",8.8,
"GRC","HUR","TOT","PC_LF","M","2007-04",8.4,
"GRC","HUR","TOT","PC_LF","M","2007-05",8.5,
"GRC","HUR","TOT","PC_LF","M","2007-06",8.4,
"GRC","HUR","TOT","PC_LF","M","2007-07",8.3,
"GRC","HUR","TOT","PC_LF","M","2007-08",8.5,
"GRC","HUR","TOT","PC_LF","M","2007-09",8.5,
"GRC","HUR","TOT","PC_LF","M","2007-10",8.2,
"GRC","HUR","TOT","PC_LF","M","2007-11",7.9,
"GRC","HUR","TOT","PC_LF","M","2007-12",8.1,
"GRC","HUR","TOT","PC_LF","M","2008-01",7.7,
"GRC","HUR","TOT","PC_LF","M","2008-02",7.8,
"GRC","HUR","TOT","PC_LF","M","2008-03",8.1,
"GRC","HUR","TOT","PC_LF","M","2008-04",7.7,
"GRC","HUR","TOT","PC_LF","M","2008-05",7.4,
"GRC","HUR","TOT","PC_LF","M","2008-06",7.6,
"GRC","HUR","TOT","PC_LF","M","2008-07",7.6,
"GRC","HUR","TOT","PC_LF","M","2008-08",7.8,
"GRC","HUR","TOT","PC_LF","M","2008-09",7.8,
"GRC","HUR","TOT","PC_LF","M","2008-10",7.6,
"GRC","HUR","TOT","PC_LF","M","2008-11",8,
"GRC","HUR","TOT","PC_LF","M","2008-12",8.5,
"GRC","HUR","TOT","PC_LF","M","2009-01",9,
"GRC","HUR","TOT","PC_LF","M","2009-02",9.4,
"GRC","HUR","TOT","PC_LF","M","2009-03",9.3,
"GRC","HUR","TOT","PC_LF","M","2009-04",9.3,
"GRC","HUR","TOT","PC_LF","M","2009-05",9.4,
"GRC","HUR","TOT","PC_LF","M","2009-06",9.5,
"GRC","HUR","TOT","PC_LF","M","2009-07",9.8,
"GRC","HUR","TOT","PC_LF","M","2009-08",9.8,
"GRC","HUR","TOT","PC_LF","M","2009-09",10.1,
"GRC","HUR","TOT","PC_LF","M","2009-10",10.1,
"GRC","HUR","TOT","PC_LF","M","2009-11",10.7,
"GRC","HUR","TOT","PC_LF","M","2009-12",10.8,
"GRC","HUR","TOT","PC_LF","M","2010-01",11.1,
"GRC","HUR","TOT","PC_LF","M","2010-02",11.7,
"GRC","HUR","TOT","PC_LF","M","2010-03",11.8,
"GRC","HUR","TOT","PC_LF","M","2010-04",12.1,
"GRC","HUR","TOT","PC_LF","M","2010-05",12.5,
"GRC","HUR","TOT","PC_LF","M","2010-06",12.7,
"GRC","HUR","TOT","PC_LF","M","2010-07",13.1,
"GRC","HUR","TOT","PC_LF","M","2010-08",13,
"GRC","HUR","TOT","PC_LF","M","2010-09",13.6,
"GRC","HUR","TOT","PC_LF","M","2010-10",14.3,
"GRC","HUR","TOT","PC_LF","M","2010-11",14.2,
"GRC","HUR","TOT","PC_LF","M","2010-12",14.9,
"GRC","HUR","TOT","PC_LF","M","2011-01",15.4,
"GRC","HUR","TOT","PC_LF","M","2011-02",15.6,
"GRC","HUR","TOT","PC_LF","M","2011-03",16.4,
"GRC","HUR","TOT","PC_LF","M","2011-04",16.7,
"GRC","HUR","TOT","PC_LF","M","2011-05",16.9,
"GRC","HUR","TOT","PC_LF","M","2011-06",17.4,
"GRC","HUR","TOT","PC_LF","M","2011-07",18.1,
"GRC","HUR","TOT","PC_LF","M","2011-08",18.8,
"GRC","HUR","TOT","PC_LF","M","2011-09",19.1,
"GRC","HUR","TOT","PC_LF","M","2011-10",20.5,
"GRC","HUR","TOT","PC_LF","M","2011-11",20.7,
"GRC","HUR","TOT","PC_LF","M","2011-12",21.5,
"GRC","HUR","TOT","PC_LF","M","2012-01",21.6,
"GRC","HUR","TOT","PC_LF","M","2012-02",22.4,
"GRC","HUR","TOT","PC_LF","M","2012-03",23.1,
"GRC","HUR","TOT","PC_LF","M","2012-04",23.5,
"GRC","HUR","TOT","PC_LF","M","2012-05",24.2,
"GRC","HUR","TOT","PC_LF","M","2012-06",25.2,
"GRC","HUR","TOT","PC_LF","M","2012-07",25.4,
"GRC","HUR","TOT","PC_LF","M","2012-08",26,
"GRC","HUR","TOT","PC_LF","M","2012-09",26.5,
"GRC","HUR","TOT","PC_LF","M","2012-10",26.2,
"GRC","HUR","TOT","PC_LF","M","2012-11",27,
"GRC","HUR","TOT","PC_LF","M","2012-12",26.9,
"GRC","HUR","TOT","PC_LF","M","2013-01",27.3,
"GRC","HUR","TOT","PC_LF","M","2013-02",27.3,
"GRC","HUR","TOT","PC_LF","M","2013-03",27.6,
"GRC","HUR","TOT","PC_LF","M","2013-04",28,
"GRC","HUR","TOT","PC_LF","M","2013-05",28,
"GRC","HUR","TOT","PC_LF","M","2013-06",27.9,
"GRC","HUR","TOT","PC_LF","M","2013-07",28.1,
"GRC","HUR","TOT","PC_LF","M","2013-08",27.9,
"GRC","HUR","TOT","PC_LF","M","2013-09",28.1,
"GRC","HUR","TOT","PC_LF","M","2013-10",27.7,
"GRC","HUR","TOT","PC_LF","M","2013-11",27.9,
"GRC","HUR","TOT","PC_LF","M","2013-12",27.8,
"GRC","HUR","TOT","PC_LF","M","2014-01",27.2,
"GRC","HUR","TOT","PC_LF","M","2014-02",27.6,
"GRC","HUR","TOT","PC_LF","M","2014-03",27.2,
"GRC","HUR","TOT","PC_LF","M","2014-04",27.1,
